User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
user3019,Product89,paid,Coupon1,"Jul 17, 2022 08:27 pm","Jul 17, 2022",Paid,374,upi,INR,NA
user3055,Product2,paid,,"Jul 17, 2022 07:44 pm","Jul 17, 2022",Direct,999,upi,INR,NA
user3058,Product5,Initiated,,"Jul 17, 2022 07:32 pm","Jul 17, 2022",Direct,1999,,INR,
user3040,Product35,paid,,"Jul 17, 2022 07:28 pm","Jul 17, 2022",Direct,499,upi,INR,NA
user3059,Product6,Initiated,,"Jul 17, 2022 07:24 pm","Jul 17, 2022",Direct,899,,INR,
user3060,Product9,paid,,"Jul 17, 2022 07:21 pm","Jul 17, 2022",Direct,999,upi,INR,NA
user3043,Product3,Initiated,,"Jul 17, 2022 07:08 pm","Jul 17, 2022",Direct,1999,,INR,
user3040,Product25,paid,,"Jul 17, 2022 07:04 pm","Jul 17, 2022",Influencer,499,upi,INR,NA
user3040,Product25,Initiated,,"Jul 17, 2022 07:04 pm","Jul 17, 2022",Influencer,499,,INR,
user3043,Product3,Initiated,,"Jul 17, 2022 07:03 pm","Jul 17, 2022",Direct,1999,,INR,
user3061,Product9,paid,,"Jul 17, 2022 06:57 pm","Jul 17, 2022",Direct,999,upi,INR,NA
user3062,Product39,paid,,"Jul 17, 2022 06:36 pm","Jul 17, 2022",Direct,499,card,INR,NA
user3067,Product3,Initiated,,"Jul 17, 2022 04:45 pm","Jul 17, 2022",Direct,1999,,INR,
user3050,Product35,Initiated,,"Jul 17, 2022 03:57 pm","Jul 17, 2022",Direct,499,,INR,
user3070,Product8,paid,,"Jul 17, 2022 03:33 pm","Jul 17, 2022",Email,499,upi,INR,NA
user3071,Product1,Initiated,Coupon1,"Jul 17, 2022 02:41 pm","Jul 17, 2022",Direct,2999,,INR,
user2929,Product68,Initiated,Coupon1,"Jul 17, 2022 02:28 pm","Jul 17, 2022",Paid,374,,INR,
user3058,Product5,Initiated,,"Jul 17, 2022 02:14 pm","Jul 17, 2022",Direct,1999,,INR,
user3076,Product2,Initiated,,"Jul 17, 2022 02:02 pm","Jul 17, 2022",Direct,999,,INR,
user3078,Product9,Initiated,,"Jul 17, 2022 01:46 pm","Jul 17, 2022",Direct,999,,INR,
user3078,Product9,Initiated,,"Jul 17, 2022 01:42 pm","Jul 17, 2022",Direct,999,,INR,
user3062,Product39,Initiated,,"Jul 17, 2022 01:22 pm","Jul 17, 2022",Direct,499,,INR,
user3080,Product30,paid,Coupon1,"Jul 17, 2022 01:16 pm","Jul 17, 2022",Direct,374,upi,INR,NA
user1107,Product10,Initiated,,"Jul 17, 2022 01:04 pm","Jul 17, 2022",Direct,999,,INR,
user3082,Product18,Initiated,,"Jul 17, 2022 12:58 pm","Jul 17, 2022",Direct,1999,,INR,
user3083,Product12,Initiated,,"Jul 17, 2022 12:38 pm","Jul 17, 2022",Direct,499,,INR,
user3085,Product5,Initiated,,"Jul 17, 2022 12:28 pm","Jul 17, 2022",Direct,1999,,INR,
user3086,Product52,paid,,"Jul 17, 2022 12:21 pm","Jul 17, 2022",Email,499,upi,INR,NA
user3086,Product52,Initiated,,"Jul 17, 2022 12:12 pm","Jul 17, 2022",Email,499,,INR,
user1969,Product82,Initiated,,"Jul 17, 2022 11:41 am","Jul 17, 2022",Direct,499,,INR,
user3088,Product39,Initiated,,"Jul 17, 2022 11:30 am","Jul 17, 2022",Direct,499,,INR,
user3089,Product3,Initiated,,"Jul 17, 2022 03:36 pm","Jul 17, 2022",Direct,1999,,INR,
user2929,Product68,paid,Coupon1,"Jul 17, 2022 02:32 pm","Jul 17, 2022",Direct,374,wallet,INR,NA
user2929,Product68,Initiated,Coupon1,"Jul 17, 2022 02:30 pm","Jul 17, 2022",Paid,374,,INR,
user3095,Product1,Initiated,Coupon10,"Jul 17, 2022 02:17 pm","Jul 17, 2022",Direct,1499,,INR,
user3078,Product9,Initiated,,"Jul 17, 2022 01:53 pm","Jul 17, 2022",Direct,999,,INR,
user3078,Product9,Initiated,,"Jul 17, 2022 01:48 pm","Jul 17, 2022",Direct,999,,INR,
user2370,Product2,Initiated,,"Jul 17, 2022 01:18 pm","Jul 17, 2022",Direct,999,,INR,
user3098,Product3,Initiated,,"Jul 17, 2022 12:51 pm","Jul 17, 2022",Direct,1999,,INR,
user3086,Product52,Initiated,,"Jul 17, 2022 12:21 pm","Jul 17, 2022",Email,499,,INR,
user3099,Product51,Initiated,,"Jul 17, 2022 11:49 am","Jul 17, 2022",Direct,499,,INR,
user3070,Product8,Initiated,,"Jul 17, 2022 03:33 pm","Jul 17, 2022",Email,499,,INR,
user3070,Product8,Initiated,,"Jul 17, 2022 03:32 pm","Jul 17, 2022",Email,499,,INR,
user3104,Product1,Initiated,,"Jul 17, 2022 03:04 pm","Jul 17, 2022",Paid,3999,,INR,
user3071,Product1,Initiated,Coupon1,"Jul 17, 2022 02:45 pm","Jul 17, 2022",Direct,2999,,INR,
user3105,Product87,Initiated,,"Jul 17, 2022 02:19 pm","Jul 17, 2022",Direct,499,,INR,
user3085,Product5,Initiated,,"Jul 17, 2022 01:56 pm","Jul 17, 2022",Direct,1999,,INR,
user3106,Product2,Initiated,,"Jul 17, 2022 01:54 pm","Jul 17, 2022",Direct,999,,INR,
user3080,Product30,Initiated,Coupon1,"Jul 17, 2022 01:06 pm","Jul 17, 2022",Direct,374,,INR,
user3083,Product12,paid,Coupon1,"Jul 17, 2022 12:42 pm","Jul 17, 2022",Direct,374,wallet,INR,NA
user3108,Product22,Initiated,,"Jul 17, 2022 12:22 pm","Jul 17, 2022",Direct,1499,,INR,
user3086,Product38,paid,,"Jul 17, 2022 12:17 pm","Jul 17, 2022",Email,499,upi,INR,NA
user3110,Product24,Initiated,,"Jul 17, 2022 12:03 pm","Jul 17, 2022",Direct,499,,INR,
user3113,Product26,paid,,"Jul 17, 2022 11:13 am","Jul 17, 2022",Direct,499,upi,INR,NA
user3115,Product68,paid,,"Jul 17, 2022 10:29 am","Jul 17, 2022",Direct,499,upi,INR,NA
user3118,Product1,Initiated,,"Jul 17, 2022 10:10 am","Jul 17, 2022",Paid,3999,,INR,
user3119,Product3,Initiated,,"Jul 17, 2022 09:59 am","Jul 17, 2022",Direct,1999,,INR,
user2943,Product35,refund,Coupon1,"Jul 17, 2022 09:45 am","Jul 26, 2022",Direct,374,upi,INR,NA
user3122,Product35,paid,,"Jul 17, 2022 08:59 am","Jul 17, 2022",Email,499,upi,INR,NA
user3123,Product3,Initiated,,"Jul 17, 2022 08:55 am","Jul 17, 2022",Direct,1999,,INR,
user2893,Product35,Initiated,,"Jul 17, 2022 08:46 am","Jul 17, 2022",Direct,499,,INR,
user3124,Product3,Initiated,,"Jul 17, 2022 08:38 am","Jul 17, 2022",Direct,1999,,INR,
user3125,Product48,Initiated,,"Jul 17, 2022 08:38 am","Jul 17, 2022",Influencer,499,,INR,
user3127,Product68,Initiated,Coupon27,"Jul 17, 2022 08:09 am","Jul 17, 2022",Influencer,499,,INR,
user3129,Product29,paid,,"Jul 17, 2022 07:29 am","Jul 17, 2022",Direct,499,upi,INR,NA
user3132,Product78,Initiated,,"Jul 17, 2022 02:15 am","Jul 16, 2022",Direct,499,,INR,
user3134,Product3,Initiated,,"Jul 17, 2022 09:47 am","Jul 17, 2022",Direct,1999,,INR,
user3135,Product29,paid,,"Jul 17, 2022 09:45 am","Jul 17, 2022",Email,499,upi,INR,NA
user3138,Product19,Initiated,,"Jul 17, 2022 09:21 am","Jul 17, 2022",Direct,2999,,INR,
user3139,Product1,Initiated,,"Jul 17, 2022 09:12 am","Jul 17, 2022",Paid,3999,,INR,
user3122,Product35,Initiated,,"Jul 17, 2022 09:04 am","Jul 17, 2022",Email,499,,INR,
user3140,Product3,Initiated,,"Jul 17, 2022 08:16 am","Jul 17, 2022",Direct,1999,,INR,
user3141,Product9,Initiated,,"Jul 17, 2022 08:14 am","Jul 17, 2022",Direct,999,,INR,
user3142,Product8,Initiated,,"Jul 17, 2022 08:13 am","Jul 17, 2022",Email,499,,INR,
user3127,Product68,Initiated,Coupon27,"Jul 17, 2022 08:09 am","Jul 17, 2022",Influencer,499,,INR,
user3146,Product68,Initiated,,"Jul 17, 2022 07:42 am","Jul 17, 2022",Direct,499,,INR,
user2893,Product35,Initiated,,"Jul 17, 2022 06:44 am","Jul 17, 2022",Email,499,,INR,
user3151,Product2,Initiated,,"Jul 17, 2022 02:51 am","Jul 16, 2022",Direct,999,,INR,
user3155,Product3,Initiated,,"Jul 17, 2022 11:05 am","Jul 17, 2022",Direct,1999,,INR,
user3142,Product51,paid,,"Jul 17, 2022 09:06 am","Jul 17, 2022",Email,499,upi,INR,NA
user3123,Product3,Initiated,,"Jul 17, 2022 09:04 am","Jul 17, 2022",Direct,1999,,INR,
user3125,Product68,Initiated,,"Jul 17, 2022 08:33 am","Jul 17, 2022",Influencer,499,,INR,
user3160,Product2,Initiated,,"Jul 17, 2022 08:24 am","Jul 17, 2022",Direct,999,,INR,
user3142,Product8,paid,,"Jul 17, 2022 08:21 am","Jul 17, 2022",Email,499,upi,INR,NA
user3140,Product3,Initiated,,"Jul 17, 2022 08:13 am","Jul 17, 2022",Direct,1999,,INR,
user3146,Product68,Initiated,,"Jul 17, 2022 07:42 am","Jul 17, 2022",Direct,499,,INR,
user3161,Product103,paid,Coupon1,"Jul 17, 2022 06:28 am","Jul 17, 2022",Paid,374,wallet,INR,NA
user3151,Product2,Initiated,,"Jul 17, 2022 02:50 am","Jul 16, 2022",Direct,999,,INR,
user3164,Product53,paid,Coupon1,"Jul 17, 2022 02:35 am","Jul 16, 2022",Direct,374,upi,INR,NA
user3165,Product68,Initiated,,"Jul 17, 2022 02:07 am","Jul 16, 2022",Influencer,499,,INR,
user3085,Product5,Initiated,,"Jul 17, 2022 01:30 am","Jul 16, 2022",Direct,1999,,INR,
user3166,Product2,Initiated,,"Jul 17, 2022 01:30 am","Jul 16, 2022",Direct,999,,INR,
user3167,Product68,Initiated,,"Jul 17, 2022 01:12 am","Jul 16, 2022",Influencer,499,,INR,
user3168,Product82,Initiated,,"Jul 17, 2022 01:07 am","Jul 16, 2022",Influencer,499,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:30 am","Jul 16, 2022",Direct,499,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:29 am","Jul 16, 2022",Direct,499,,INR,
user3085,Product5,Initiated,,"Jul 17, 2022 01:31 am","Jul 16, 2022",Direct,1999,,INR,
user3172,Product8,Initiated,,"Jul 17, 2022 01:15 am","Jul 16, 2022",Influencer,499,,INR,
user3173,Product6,Initiated,,"Jul 17, 2022 01:03 am","Jul 16, 2022",Direct,899,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:30 am","Jul 16, 2022",Direct,499,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:30 am","Jul 16, 2022",Direct,499,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:30 am","Jul 16, 2022",Direct,499,,INR,
user3171,Product37,Initiated,,"Jul 17, 2022 12:29 am","Jul 16, 2022",Direct,499,,INR,
user3174,Product91,paid,Coupon1,"Jul 17, 2022 12:19 am","Jul 16, 2022",Email,374,netbanking,INR,ICIC
user3176,Product68,Initiated,,"Jul 16, 2022 11:52 pm","Jul 16, 2022",Influencer,499,,INR,
user3027,Product66,paid,Coupon1,"Jul 16, 2022 11:23 pm","Jul 16, 2022",Direct,374,upi,INR,NA
user3179,Product38,paid,,"Jul 16, 2022 11:02 pm","Jul 16, 2022",Direct,499,card,INR,NA
user3179,Product94,paid,,"Jul 16, 2022 10:47 pm","Jul 16, 2022",Direct,499,card,INR,NA
user3180,Product12,Initiated,,"Jul 16, 2022 10:44 pm","Jul 16, 2022",Direct,499,,INR,
user3183,Product96,Initiated,Coupon26,"Jul 16, 2022 09:57 pm","Jul 16, 2022",Direct,499,,INR,
user3185,Product16,paid,,"Jul 16, 2022 09:39 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3190,Product53,Initiated,,"Jul 16, 2022 08:49 pm","Jul 16, 2022",Direct,499,,INR,
user3191,Product10,Initiated,,"Jul 17, 2022 12:47 am","Jul 16, 2022",Direct,999,,INR,
user2051,Product8,Initiated,,"Jul 17, 2022 12:23 am","Jul 16, 2022",Influencer,499,,INR,
user3195,Product48,Initiated,,"Jul 17, 2022 12:13 am","Jul 16, 2022",Paid,499,,INR,
user2212,Product10,Initiated,,"Jul 16, 2022 11:43 pm","Jul 16, 2022",Direct,999,,USD,
user3196,Product29,paid,,"Jul 16, 2022 11:40 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3197,Product9,paid,,"Jul 16, 2022 11:05 pm","Jul 16, 2022",Direct,999,upi,INR,NA
user3198,Product68,paid,,"Jul 16, 2022 10:50 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3199,Product68,Initiated,,"Jul 16, 2022 10:32 pm","Jul 16, 2022",Influencer,499,,INR,
user3200,Product69,Initiated,,"Jul 16, 2022 09:17 pm","Jul 16, 2022",Direct,499,,INR,
user3201,Product68,Initiated,Coupon27,"Jul 16, 2022 09:12 pm","Jul 16, 2022",Influencer,499,,INR,
user3202,Product3,Initiated,,"Jul 16, 2022 09:04 pm","Jul 16, 2022",Direct,1999,,INR,
user3206,Product5,Initiated,,"Jul 16, 2022 08:12 pm","Jul 16, 2022",Direct,1999,,INR,
user3208,Product2,paid,,"Jul 16, 2022 08:00 pm","Jul 16, 2022",Direct,999,upi,INR,NA
user3195,Product68,Initiated,,"Jul 17, 2022 12:17 am","Jul 16, 2022",Paid,499,,INR,
user3027,Product81,paid,Coupon1,"Jul 16, 2022 11:48 pm","Jul 16, 2022",Direct,374,upi,INR,NA
user3212,Product32,Initiated,,"Jul 16, 2022 10:11 pm","Jul 16, 2022",Direct,499,,INR,
user3213,Product13,Initiated,,"Jul 16, 2022 10:09 pm","Jul 16, 2022",Direct,999,,INR,
user3185,Product84,paid,,"Jul 16, 2022 09:38 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3215,Product1,Initiated,,"Jul 16, 2022 09:27 pm","Jul 16, 2022",Direct,3999,,INR,
user3201,Product68,Initiated,Coupon27,"Jul 16, 2022 09:12 pm","Jul 16, 2022",Influencer,499,,INR,
user3217,Product68,paid,,"Jul 16, 2022 09:07 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3190,Product53,paid,,"Jul 16, 2022 08:50 pm","Jul 16, 2022",Direct,499,netbanking,INR,SBIN
user3219,Product51,Initiated,,"Jul 16, 2022 08:37 pm","Jul 16, 2022",Influencer,499,,INR,
user3220,Product7,paid,,"Jul 16, 2022 08:29 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3221,Product3,Initiated,,"Jul 16, 2022 08:16 pm","Jul 16, 2022",Direct,1999,,INR,
user3190,Product53,Initiated,,"Jul 16, 2022 08:00 pm","Jul 16, 2022",Direct,499,,INR,
user3225,Product1,Initiated,,"Jul 16, 2022 08:31 pm","Jul 16, 2022",Paid,3999,,INR,
user3221,Product3,Initiated,,"Jul 16, 2022 08:18 pm","Jul 16, 2022",Direct,1999,,INR,
user3226,Product68,Initiated,Coupon28,"Jul 16, 2022 08:00 pm","Jul 16, 2022",Influencer,499,,INR,
user3190,Product53,Initiated,,"Jul 16, 2022 07:59 pm","Jul 16, 2022",Direct,499,,INR,
user3227,Product35,Initiated,,"Jul 16, 2022 07:58 pm","Jul 16, 2022",Influencer,499,,INR,
user960,Product3,Initiated,,"Jul 16, 2022 07:19 pm","Jul 16, 2022",Direct,1999,,INR,
user3231,Product1,paid,,"Jul 16, 2022 07:13 pm","Jul 16, 2022",Direct,3999,card,INR,NA
user2659,Product4,Initiated,,"Jul 16, 2022 06:39 pm","Jul 16, 2022",Direct,2022,,INR,
user3233,Product8,paid,,"Jul 16, 2022 06:38 pm","Jul 16, 2022",Direct,499,netbanking,INR,SBIN
user2720,Product31,Initiated,,"Jul 16, 2022 05:30 pm","Jul 16, 2022",Direct,499,,INR,
user3235,Product1,paid,,"Jul 16, 2022 05:08 pm","Jul 16, 2022",Paid,3999,upi,INR,NA
user3236,Product8,Initiated,,"Jul 16, 2022 04:56 pm","Jul 16, 2022",Influencer,59,,USD,
user3238,Product41,refund,Coupon1,"Jul 16, 2022 04:46 pm","Jul 19, 2022",Direct,374,wallet,INR,NA
user3240,Product104,paid,,"Jul 16, 2022 07:01 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3242,Product9,paid,,"Jul 16, 2022 06:55 pm","Jul 16, 2022",Direct,999,card,INR,NA
user3243,Product3,Initiated,,"Jul 16, 2022 06:49 pm","Jul 16, 2022",Direct,1999,,INR,
user3244,Product9,Initiated,,"Jul 16, 2022 06:40 pm","Jul 16, 2022",Direct,999,,INR,
user3245,Product1,Initiated,,"Jul 16, 2022 06:36 pm","Jul 16, 2022",Paid,3999,,INR,
user3246,Product26,Initiated,Coupon29,"Jul 16, 2022 05:44 pm","Jul 16, 2022",Paid,499,,INR,
user3247,Product18,Initiated,,"Jul 16, 2022 05:43 pm","Jul 16, 2022",Direct,1999,,INR,
user3248,Product60,Initiated,,"Jul 16, 2022 05:14 pm","Jul 16, 2022",Influencer,499,,INR,
user3125,Product68,Initiated,,"Jul 16, 2022 05:00 pm","Jul 16, 2022",Influencer,499,,INR,
user3238,Product41,Initiated,Coupon1,"Jul 16, 2022 04:38 pm","Jul 16, 2022",Paid,374,,INR,
user3251,Product51,paid,,"Jul 16, 2022 04:31 pm","Jul 16, 2022",Direct,499,card,INR,NA
user3253,Product68,Initiated,,"Jul 16, 2022 04:11 pm","Jul 16, 2022",Direct,499,,INR,
user3242,Product9,Initiated,,"Jul 16, 2022 06:48 pm","Jul 16, 2022",Direct,999,,INR,
user3256,Product48,Initiated,,"Jul 16, 2022 06:36 pm","Jul 16, 2022",Direct,499,,INR,
user3246,Product26,paid,,"Jul 16, 2022 05:44 pm","Jul 16, 2022",Paid,499,upi,INR,NA
user3247,Product18,Initiated,,"Jul 16, 2022 05:40 pm","Jul 16, 2022",Direct,1999,,INR,
user3258,Product10,paid,,"Jul 16, 2022 05:21 pm","Jul 16, 2022",Direct,999,upi,INR,NA
user3164,Product12,paid,Coupon1,"Jul 16, 2022 05:07 pm","Jul 16, 2022",Direct,374,upi,INR,NA
user3260,Product9,Initiated,,"Jul 16, 2022 04:55 pm","Jul 16, 2022",Direct,999,,INR,
user3238,Product41,paid,Coupon1,"Jul 16, 2022 04:43 pm","Jul 16, 2022",Paid,374,paylater,INR,NA
user3238,Product41,Initiated,Coupon1,"Jul 16, 2022 04:40 pm","Jul 16, 2022",Direct,374,,INR,
user3262,Product105,Initiated,,"Jul 16, 2022 04:13 pm","Jul 16, 2022",Direct,499,,INR,
user3263,Product3,paid,,"Jul 16, 2022 03:59 pm","Jul 16, 2022",Direct,1999,upi,INR,NA
user3251,Product8,paid,,"Jul 16, 2022 03:37 pm","Jul 16, 2022",Direct,499,card,INR,NA
user3263,Product3,Initiated,,"Jul 16, 2022 03:31 pm","Jul 16, 2022",Direct,1999,,INR,
user3263,Product3,Initiated,,"Jul 16, 2022 03:59 pm","Jul 16, 2022",Direct,1999,,INR,
user3263,Product3,Initiated,,"Jul 16, 2022 03:30 pm","Jul 16, 2022",Direct,1999,,INR,
user3269,Product71,refund,,"Jul 16, 2022 03:29 pm","Jul 21, 2022",Direct,499,upi,INR,NA
user3270,Product2,paid,,"Jul 16, 2022 03:18 pm","Jul 16, 2022",Direct,999,upi,INR,NA
user3272,Product101,Initiated,,"Jul 16, 2022 03:00 pm","Jul 16, 2022",Direct,89,,USD,
user3275,Product12,Initiated,,"Jul 16, 2022 01:51 pm","Jul 16, 2022",Direct,499,,INR,
user3277,Product35,paid,,"Jul 16, 2022 01:40 pm","Jul 16, 2022",Influencer,499,paylater,INR,NA
user3278,Product8,Initiated,,"Jul 16, 2022 01:36 pm","Jul 16, 2022",Influencer,499,,INR,
user3279,Product25,paid,Coupon1,"Jul 16, 2022 01:35 pm","Jul 16, 2022",Direct,374,upi,INR,NA
user3280,Product106,paid,,"Jul 16, 2022 01:32 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3281,Product3,Initiated,,"Jul 16, 2022 01:32 pm","Jul 16, 2022",Direct,1999,,INR,
user3283,Product39,Initiated,,"Jul 16, 2022 01:21 pm","Jul 16, 2022",Influencer,499,,INR,
user2504,Product8,Initiated,,"Jul 16, 2022 12:55 pm","Jul 16, 2022",Influencer,59,,USD,
user2189,Product3,Initiated,,"Jul 16, 2022 12:52 pm","Jul 16, 2022",Direct,1999,,INR,
user3263,Product3,Initiated,,"Jul 16, 2022 03:56 pm","Jul 16, 2022",Direct,1999,,INR,
user3286,Product3,Initiated,,"Jul 16, 2022 03:16 pm","Jul 16, 2022",Direct,1999,,INR,
user3287,Product4,Initiated,,"Jul 16, 2022 03:09 pm","Jul 16, 2022",Direct,2022,,INR,
user3288,Product68,Initiated,,"Jul 16, 2022 03:08 pm","Jul 16, 2022",Influencer,499,,INR,
user3289,Product3,Initiated,,"Jul 16, 2022 02:54 pm","Jul 16, 2022",Direct,1999,,INR,
user3289,Product3,Initiated,,"Jul 16, 2022 02:52 pm","Jul 16, 2022",Direct,1999,,INR,
user3291,Product68,Initiated,Coupon27,"Jul 16, 2022 02:44 pm","Jul 16, 2022",Influencer,499,,INR,
user3164,Product22,paid,,"Jul 16, 2022 02:23 pm","Jul 16, 2022",Direct,1499,upi,INR,NA
user3275,Product12,paid,Coupon30,"Jul 16, 2022 02:11 pm","Jul 16, 2022",Direct,449,wallet,INR,NA
user3275,Product12,Initiated,Coupon30,"Jul 16, 2022 02:10 pm","Jul 16, 2022",Direct,449,,INR,
user3275,Product12,Initiated,Coupon30,"Jul 16, 2022 02:00 pm","Jul 16, 2022",Direct,449,,INR,
user3294,Product9,Initiated,,"Jul 16, 2022 01:32 pm","Jul 16, 2022",Direct,999,,INR,
user3295,Product107,Initiated,,"Jul 16, 2022 01:23 pm","Jul 16, 2022",Influencer,499,,INR,
user3296,Product68,Initiated,,"Jul 16, 2022 01:20 pm","Jul 16, 2022",Influencer,499,,INR,
user3298,Product18,paid,,"Jul 16, 2022 01:02 pm","Jul 16, 2022",Direct,1999,wallet,INR,NA
user3298,Product18,Initiated,,"Jul 16, 2022 01:02 pm","Jul 16, 2022",Direct,1999,,INR,
user3299,Product4,Initiated,,"Jul 16, 2022 01:01 pm","Jul 16, 2022",Direct,199,,USD,
user3300,Product54,Initiated,,"Jul 16, 2022 12:55 pm","Jul 16, 2022",Influencer,499,,INR,
user3302,Product33,Initiated,,"Jul 16, 2022 03:19 pm","Jul 16, 2022",Direct,2999,,INR,
user3270,Product2,Initiated,,"Jul 16, 2022 03:14 pm","Jul 16, 2022",Direct,999,,INR,
user3270,Product2,Initiated,,"Jul 16, 2022 03:11 pm","Jul 16, 2022",Direct,999,,INR,
user3289,Product3,paid,,"Jul 16, 2022 02:55 pm","Jul 16, 2022",Direct,1999,upi,INR,NA
user3289,Product3,Initiated,,"Jul 16, 2022 02:54 pm","Jul 16, 2022",Direct,1999,,INR,
user3304,Product66,Initiated,,"Jul 16, 2022 02:27 pm","Jul 16, 2022",Influencer,499,,INR,
user3305,Product68,Initiated,Coupon31,"Jul 16, 2022 01:50 pm","Jul 16, 2022",Influencer,499,,INR,
user3308,Product10,paid,,"Jul 16, 2022 01:03 pm","Jul 16, 2022",Direct,999,upi,INR,NA
user3300,Product68,Initiated,,"Jul 16, 2022 12:58 pm","Jul 16, 2022",Influencer,499,,INR,
user3308,Product8,paid,,"Jul 16, 2022 12:48 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3309,Product6,Initiated,,"Jul 16, 2022 12:42 pm","Jul 16, 2022",Direct,899,,INR,
user3311,Product82,paid,,"Jul 16, 2022 12:23 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3308,Product29,Initiated,,"Jul 16, 2022 12:20 pm","Jul 16, 2022",Direct,499,,INR,
user3308,Product29,Initiated,,"Jul 16, 2022 12:14 pm","Jul 16, 2022",Direct,499,,INR,
user2504,Product8,Initiated,,"Jul 16, 2022 12:13 pm","Jul 16, 2022",Influencer,59,,USD,
user3312,Product68,Initiated,,"Jul 16, 2022 12:10 pm","Jul 16, 2022",Influencer,499,,INR,
user2504,Product8,Initiated,,"Jul 16, 2022 12:07 pm","Jul 16, 2022",Influencer,59,,USD,
user3311,Product108,paid,,"Jul 16, 2022 12:06 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3311,Product90,paid,,"Jul 16, 2022 12:04 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3311,Product109,paid,,"Jul 16, 2022 12:02 pm","Jul 16, 2022",Direct,499,upi,INR,NA
user3315,Product85,Initiated,,"Jul 16, 2022 11:43 am","Jul 16, 2022",Influencer,499,,INR,
user3316,Product51,Initiated,Coupon28,"Jul 16, 2022 11:32 am","Jul 16, 2022",Influencer,499,,INR,
user3317,Product2,Initiated,,"Jul 16, 2022 11:29 am","Jul 16, 2022",Direct,999,,INR,
user3319,Product49,Initiated,,"Jul 16, 2022 11:13 am","Jul 16, 2022",Direct,499,,INR,
user3320,Product39,Initiated,,"Jul 16, 2022 11:11 am","Jul 16, 2022",Direct,499,,INR,
user3321,Product1,Initiated,,"Jul 16, 2022 11:08 am","Jul 16, 2022",Paid,3999,,INR,
user3322,Product68,Initiated,,"Jul 16, 2022 10:59 am","Jul 16, 2022",Influencer,499,,INR,
user3279,Product25,Initiated,Coupon1,"Jul 16, 2022 10:53 am","Jul 16, 2022",Direct,374,,INR,
user3325,Product71,paid,,"Jul 16, 2022 12:36 pm","Jul 16, 2022",Paid,499,card,INR,NA
user3326,Product110,Initiated,,"Jul 16, 2022 12:26 pm","Jul 16, 2022",Influencer,499,,INR,
user2163,Product98,paid,,"Jul 16, 2022 12:22 pm","Jul 16, 2022",Direct,499,card,INR,NA
user2504,Product75,Initiated,,"Jul 16, 2022 12:22 pm","Jul 16, 2022",Influencer,59,,USD,
user3328,Product111,paid,,"Jul 16, 2022 12:21 pm","Jul 16, 2022",Direct,9,upi,INR,NA
user2504,Product75,Initiated,,"Jul 16, 2022 12:21 pm","Jul 16, 2022",Influencer,59,,USD,
user2504,Product75,Initiated,,"Jul 16, 2022 12:20 pm","Jul 16, 2022",Influencer,59,,USD,
user3298,Product18,Initiated,,"Jul 16, 2022 12:12 pm","Jul 16, 2022",Direct,1999,,INR,
user3311,Product109,Initiated,,"Jul 16, 2022 11:54 am","Jul 16, 2022",Direct,499,,INR,
user3331,Product1,Initiated,,"Jul 16, 2022 11:53 am","Jul 16, 2022",Paid,3999,,INR,
user2504,Product8,Initiated,,"Jul 16, 2022 11:51 am","Jul 16, 2022",Influencer,59,,USD,
user3332,Product8,Initiated,,"Jul 16, 2022 11:49 am","Jul 16, 2022",Influencer,499,,INR,
user3315,Product85,Initiated,,"Jul 16, 2022 11:44 am","Jul 16, 2022",Influencer,499,,INR,
user3333,Product4,paid,,"Jul 16, 2022 11:42 am","Jul 16, 2022",Direct,2022,card,INR,NA
user3308,Product25,refund,,"Jul 16, 2022 11:41 am","Jul 18, 2022",Direct,499,upi,INR,NA
user3335,Product112,Initiated,,"Jul 16, 2022 11:24 am","Jul 16, 2022",Direct,499,,INR,
